Día,Hora,Total,Aplicativo,Marca,SEDE,Estado,Hora.1,Minuto,MA,Fecha
27,00/01/1900 17:50,"12,33",DIDI,CHIFA LATO,ATE,ACEPTADO,17,50,10/2024,27/10/2024 17:50
28,00/01/1900 13:14,"12,33",DIDI,CHIFA LATO,LINCE,ACEPTADO,13,14,10/2024,28/10/2024 13:14
27,00/01/1900 14:30,"13,82",DIDI,MAMA ROSITA,LINCE,ACEPTADO,14,30,10/2024,27/10/2024 14:30
27,00/01/1900 12:53,"12,33",DIDI,CHIFA LATO,ATE,ACEPTADO,12,53,10/2024,27/10/2024 12:53
28,00/01/1900 21:17,"10,47",DIDI,PASTI PASTA,AVIACION,ACEPTADO,21,17,10/2024,28/10/2024 21:17
27,00/01/1900 13:44,"12,33",DIDI,CHIFA LATO,LINCE,ACEPTADO,13,44,10/2024,27/10/2024 13:44
27,00/01/1900 12:05,"12,33",DIDI,CHIFA LATO,ATE,ACEPTADO,12,5,10/2024,27/10/2024 12:05
27,00/01/1900 12:29,"18,19",DIDI,LA MECHE,MAGDALENA,ACEPTADO,12,29,10/2024,27/10/2024 12:29
28,00/01/1900 15:03,0,DIDI,LA MECHE,MAGDALENA,ANULADO,15,3,10/2024,28/10/2024 15:03
28,00/01/1900 20:41,"22,01",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,20,41,10/2024,28/10/2024 20:41
28,00/01/1900 19:30,"24,01",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,19,30,10/2024,28/10/2024 19:30
28,00/01/1900 17:19,"46,01",DIDI,ENTRE BROSTERS,LINCE,ACEPTADO,17,19,10/2024,28/10/2024 17:19
28,00/01/1900 14:56,"17,28",DIDI,CHIFA LATO,AVIACION,ACEPTADO,14,56,10/2024,28/10/2024 14:56
28,00/01/1900 14:58,"28,52",DIDI,LA MECHE,ATE,ACEPTADO,14,58,10/2024,28/10/2024 14:58
28,00/01/1900 15:29,"9,9",DIDI,CARRITO SANGUCHERO,MIRAFLORES,ACEPTADO,15,29,10/2024,28/10/2024 15:29
27,00/01/1900 12:50,2,DIDI,PITROIT PIZZA,ATE,ACEPTADO,12,50,10/2024,27/10/2024 12:50
27,00/01/1900 21:44,"10,11",DIDI,ENTRE BROSTERS,MAGDALENA,ACEPTADO,21,44,10/2024,27/10/2024 21:44
28,00/01/1900 19:39,"24,66",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,19,39,10/2024,28/10/2024 19:39
28,00/01/1900 16:20,"27,28",DIDI,MAMA ROSITA,AVIACION,ACEPTADO,16,20,10/2024,28/10/2024 16:20
28,00/01/1900 13:41,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,13,41,10/2024,28/10/2024 13:41
27,00/01/1900 17:18,"6,19",DIDI,LA MECHE,LINCE,ACEPTADO,17,18,10/2024,27/10/2024 17:18
27,00/01/1900 12:18,"17,28",DIDI,CHIFA LATO,LINCE,ACEPTADO,12,18,10/2024,27/10/2024 12:18
28,00/01/1900 9:50,"15,25",DIDI,PASTI PASTA,ATE,ACEPTADO,9,50,10/2024,28/10/2024 9:50
27,00/01/1900 14:55,"13,82",DIDI,MAMA ROSITA,AVIACION,ACEPTADO,14,55,10/2024,27/10/2024 14:55
28,00/01/1900 13:20,"12,33",DIDI,CHIFA LATO,LINCE,ACEPTADO,13,20,10/2024,28/10/2024 13:20
27,00/01/1900 12:21,0,DIDI,RICKY RINCON,ATE,ACEPTADO,12,21,10/2024,27/10/2024 12:21
28,00/01/1900 13:46,"13,3",DIDI,MAMA ROSITA,MIRAFLORES,ACEPTADO,13,46,10/2024,28/10/2024 13:46
27,00/01/1900 20:24,"17,28",DIDI,CHIFA LATO,LINCE,ACEPTADO,20,24,10/2024,27/10/2024 20:24
27,00/01/1900 18:13,0,DIDI,LA MECHE,MIRAFLORES,ANULADO,18,13,10/2024,27/10/2024 18:13
27,00/01/1900 8:32,"24,66",DIDI,CHIFA LATO,AVIACION,ACEPTADO,8,32,10/2024,27/10/2024 8:32
27,00/01/1900 13:28,"12,33",DIDI,CHIFA LATO,AVIACION,ACEPTADO,13,28,10/2024,27/10/2024 13:28
28,00/01/1900 21:19,"15,25",DIDI,PASTI PASTA,AVIACION,ACEPTADO,21,19,10/2024,28/10/2024 21:19
28,00/01/1900 14:47,"12,33",DIDI,CHIFA LATO,LINCE,ACEPTADO,14,47,10/2024,28/10/2024 14:47
28,00/01/1900 12:43,"6,98",DIDI,SAM'S CHICKEN,ATE,ACEPTADO,12,43,10/2024,28/10/2024 12:43
28,00/01/1900 11:34,"12,33",DIDI,CHIFA LATO,LINCE,ACEPTADO,11,34,10/2024,28/10/2024 11:34
27,00/01/1900 17:22,"24,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,17,22,10/2024,27/10/2024 17:22
28,00/01/1900 9:09,"24,9",DIDI,LA MECHE,MAGDALENA,ACEPTADO,9,9,10/2024,28/10/2024 9:09
28,00/01/1900 21:31,"21,41",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,21,31,10/2024,28/10/2024 21:31
27,00/01/1900 14:38,"24,66",DIDI,CHIFA LATO,LOS OLIVOS,ACEPTADO,14,38,10/2024,27/10/2024 14:38
28,00/01/1900 19:10,"24,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,19,10,10/2024,28/10/2024 19:10
28,00/01/1900 11:14,0,DIDI,CHIFA LIFA,MIRAFLORES,ANULADO,11,14,10/2024,28/10/2024 11:14
28,00/01/1900 13:39,"12,33",DIDI,CHIFA LATO,ATE,ACEPTADO,13,39,10/2024,28/10/2024 13:39
27,00/01/1900 17:50,"20,91",DIDI,ENTRE BROSTERS,MIRAFLORES,ACEPTADO,17,50,10/2024,27/10/2024 17:50
28,00/01/1900 13:34,"4,16",DIDI,ENTRE BROSTERS,MAGDALENA,ACEPTADO,13,34,10/2024,28/10/2024 13:34
27,00/01/1900 19:55,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,19,55,10/2024,27/10/2024 19:55
28,00/01/1900 20:04,"5,97",DIDI,CHIFA LATO,LINCE,ACEPTADO,20,4,10/2024,28/10/2024 20:04
27,00/01/1900 13:03,"16,03",DIDI,MAMA ROSITA,LINCE,ACEPTADO,13,3,10/2024,27/10/2024 13:03
28,00/01/1900 11:13,"5,95",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,11,13,10/2024,28/10/2024 11:13
28,00/01/1900 11:52,"2,58",DIDI,CHIFA LATO,MAGDALENA,ACEPTADO,11,52,10/2024,28/10/2024 11:52
28,00/01/1900 18:30,"17,28",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,18,30,10/2024,28/10/2024 18:30
27,00/01/1900 18:34,"30,5",DIDI,PASTI PASTA,ATE,ACEPTADO,18,34,10/2024,27/10/2024 18:34
28,00/01/1900 19:06,"9,16",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,19,6,10/2024,28/10/2024 19:06
27,00/01/1900 14:20,"8,97",DIDI,PASTI PASTA,LOS OLIVOS,ACEPTADO,14,20,10/2024,27/10/2024 14:20
28,00/01/1900 20:09,"22,01",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,20,9,10/2024,28/10/2024 20:09
27,00/01/1900 12:53,"12,37",DIDI,LA MECHE,AVIACION,ACEPTADO,12,53,10/2024,27/10/2024 12:53
27,00/01/1900 21:29,"51,32",DIDI,CHIFA LATO,ATE,ACEPTADO,21,29,10/2024,27/10/2024 21:29
27,00/01/1900 16:53,"24,66",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,16,53,10/2024,27/10/2024 16:53
27,00/01/1900 22:43,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,22,43,10/2024,27/10/2024 22:43
28,00/01/1900 13:35,"11,21",DIDI,CHIFA LIFA,MAGDALENA,ACEPTADO,13,35,10/2024,28/10/2024 13:35
27,00/01/1900 13:46,"24,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,13,46,10/2024,27/10/2024 13:46
27,00/01/1900 19:06,"23,6",DIDI,MAMA ROSITA,ATE,ACEPTADO,19,6,10/2024,27/10/2024 19:06
27,00/01/1900 20:20,"15,25",DIDI,PASTI PASTA,LOS OLIVOS,ACEPTADO,20,20,10/2024,27/10/2024 20:20
27,00/01/1900 16:35,"22,51",DIDI,LA MECHE,ATE,ACEPTADO,16,35,10/2024,27/10/2024 16:35
27,00/01/1900 17:30,"17,28",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,17,30,10/2024,27/10/2024 17:30
28,00/01/1900 18:10,"4,5",DIDI,CARRITO SANGUCHERO,AVIACION,ACEPTADO,18,10,10/2024,28/10/2024 18:10
28,00/01/1900 22:33,"12,33",DIDI,CHIFA LATO,ATE,ACEPTADO,22,33,10/2024,28/10/2024 22:33
27,00/01/1900 12:27,"29,96",DIDI,ENTRE BROSTERS,AVIACION,ACEPTADO,12,27,10/2024,27/10/2024 12:27
28,00/01/1900 10:51,"18,32",DIDI,ENTRE BROSTERS,LINCE,ACEPTADO,10,51,10/2024,28/10/2024 10:51
28,00/01/1900 14:55,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,14,55,10/2024,28/10/2024 14:55
27,00/01/1900 16:40,"16,15",DIDI,LA MECHE,MIRAFLORES,ACEPTADO,16,40,10/2024,27/10/2024 16:40
28,00/01/1900 18:37,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,18,37,10/2024,28/10/2024 18:37
28,00/01/1900 16:46,"5,95",DIDI,ENTRE BROSTERS,LINCE,ACEPTADO,16,46,10/2024,28/10/2024 16:46
28,00/01/1900 20:02,"5,95",DIDI,ENTRE BROSTERS,MIRAFLORES,ACEPTADO,20,2,10/2024,28/10/2024 20:02
28,00/01/1900 13:27,"9,96",DIDI,LA MECHE,MAGDALENA,ACEPTADO,13,27,10/2024,28/10/2024 13:27
28,00/01/1900 18:37,"27,12",DIDI,PASTI PASTA,AVIACION,ACEPTADO,18,37,10/2024,28/10/2024 18:37
27,00/01/1900 21:22,"5,97",DIDI,CHIFA LATO,MAGDALENA,ACEPTADO,21,22,10/2024,27/10/2024 21:22
27,00/01/1900 12:55,"22,01",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,12,55,10/2024,27/10/2024 12:55
27,00/01/1900 19:11,"30,32",DIDI,LASAGNA FACTORY,LINCE,ACEPTADO,19,11,10/2024,27/10/2024 19:11
27,00/01/1900 13:08,"30,5",DIDI,PASTI PASTA,MAGDALENA,ACEPTADO,13,8,10/2024,27/10/2024 13:08
27,00/01/1900 11:30,"12,33",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,11,30,10/2024,27/10/2024 11:30
28,00/01/1900 19:33,"15,25",DIDI,PASTI PASTA,AVIACION,ACEPTADO,19,33,10/2024,28/10/2024 19:33
27,00/01/1900 13:41,"15,25",DIDI,PASTI PASTA,MAGDALENA,ACEPTADO,13,41,10/2024,27/10/2024 13:41
28,00/01/1900 8:37,"16,03",DIDI,MAMA ROSITA,LOS OLIVOS,ACEPTADO,8,37,10/2024,28/10/2024 8:37
27,00/01/1900 15:29,"24,74",DIDI,LA MECHE,LOS OLIVOS,ACEPTADO,15,29,10/2024,27/10/2024 15:29
28,00/01/1900 21:14,"13,5",DIDI,CARRITO SANGUCHERO,AVIACION,ACEPTADO,21,14,10/2024,28/10/2024 21:14
27,00/01/1900 13:58,0,DIDI,MAMA ROSITA,LOS OLIVOS,ANULADO,13,58,10/2024,27/10/2024 13:58
28,00/01/1900 8:38,0,DIDI,MAMA ROSITA,AVIACION,ANULADO,8,38,10/2024,28/10/2024 8:38
28,00/01/1900 11:18,"11,25",DIDI,MAMA ROSITA,MAGDALENA,ACEPTADO,11,18,10/2024,28/10/2024 11:18
27,00/01/1900 19:52,0,DIDI,PASTI PASTA,LINCE,ANULADO,19,52,10/2024,27/10/2024 19:52
27,00/01/1900 16:22,16,DIDI,MAMA ROSITA,MAGDALENA,ACEPTADO,16,22,10/2024,27/10/2024 16:22
27,00/01/1900 13:01,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,13,1,10/2024,27/10/2024 13:01
28,00/01/1900 11:17,"6,73",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,11,17,10/2024,28/10/2024 11:17
27,00/01/1900 12:31,"36,56",DIDI,CHIFA LATO,LINCE,ACEPTADO,12,31,10/2024,27/10/2024 12:31
28,00/01/1900 13:13,"16,03",DIDI,MAMA ROSITA,LINCE,ACEPTADO,13,13,10/2024,28/10/2024 13:13
28,00/01/1900 14:05,"27,28",DIDI,MAMA ROSITA,ATE,ACEPTADO,14,5,10/2024,28/10/2024 14:05
27,00/01/1900 14:36,"29,61",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,14,36,10/2024,27/10/2024 14:36
28,00/01/1900 16:21,"15,25",DIDI,PASTI PASTA,MAGDALENA,ACEPTADO,16,21,10/2024,28/10/2024 16:21
27,00/01/1900 17:08,"18,95",DIDI,JUJU,LINCE,ACEPTADO,17,8,10/2024,27/10/2024 17:08
27,00/01/1900 22:50,"4,5",DIDI,CARRITO SANGUCHERO,AVIACION,ACEPTADO,22,50,10/2024,27/10/2024 22:50
27,00/01/1900 18:17,"5,97",DIDI,CHIFA LATO,LINCE,ACEPTADO,18,17,10/2024,27/10/2024 18:17
27,00/01/1900 10:01,"15,71",DIDI,CHIFA LATO,MAGDALENA,ACEPTADO,10,1,10/2024,27/10/2024 10:01
28,00/01/1900 21:23,"29,96",DIDI,ENTRE BROSTERS,AVIACION,ACEPTADO,21,23,10/2024,28/10/2024 21:23
27,00/01/1900 20:49,0,DIDI,LA MILANGA,MIRAFLORES,ANULADO,20,49,10/2024,27/10/2024 20:49
27,00/01/1900 20:28,"22,01",DIDI,ENTRE BROSTERS,AVIACION,ACEPTADO,20,28,10/2024,27/10/2024 20:28
28,00/01/1900 13:05,"13,77",DIDI,PASTI PASTA,AVIACION,ACEPTADO,13,5,10/2024,28/10/2024 13:05
28,00/01/1900 22:09,"16,03",DIDI,MAMA ROSITA,ATE,ACEPTADO,22,9,10/2024,28/10/2024 22:09
27,00/01/1900 14:51,"16,03",DIDI,MAMA ROSITA,MIRAFLORES,ACEPTADO,14,51,10/2024,27/10/2024 14:51
27,00/01/1900 19:35,"5,4",DIDI,CARRITO SANGUCHERO,LOS OLIVOS,ACEPTADO,19,35,10/2024,27/10/2024 19:35
27,00/01/1900 17:37,"11,9",DIDI,MAMA ROSITA,MIRAFLORES,ACEPTADO,17,37,10/2024,27/10/2024 17:37
27,00/01/1900 10:31,"16,15",DIDI,LA MECHE,MIRAFLORES,ACEPTADO,10,31,10/2024,27/10/2024 10:31
28,00/01/1900 15:01,"28,52",DIDI,LA MECHE,ATE,ACEPTADO,15,1,10/2024,28/10/2024 15:01
28,00/01/1900 18:26,"5,4",DIDI,CARRITO SANGUCHERO,LINCE,ACEPTADO,18,26,10/2024,28/10/2024 18:26
28,00/01/1900 13:32,"22,01",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,13,32,10/2024,28/10/2024 13:32
27,00/01/1900 16:39,0,DIDI,LA MECHE,MIRAFLORES,ANULADO,16,39,10/2024,27/10/2024 16:39
28,00/01/1900 14:18,"29,96",DIDI,CHIFA LATO,ATE,ACEPTADO,14,18,10/2024,28/10/2024 14:18
28,00/01/1900 14:31,"35,76",DIDI,CHIFA LATO,AVIACION,ACEPTADO,14,31,10/2024,28/10/2024 14:31
27,00/01/1900 16:22,"22,01",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,16,22,10/2024,27/10/2024 16:22
27,00/01/1900 13:44,"27,29",DIDI,LA MECHE,LOS OLIVOS,ACEPTADO,13,44,10/2024,27/10/2024 13:44
28,00/01/1900 11:09,0,DIDI,ENTRE BROSTERS,LOS OLIVOS,ANULADO,11,9,10/2024,28/10/2024 11:09
28,00/01/1900 14:09,"10,47",DIDI,SAM'S CHICKEN,LOS OLIVOS,ACEPTADO,14,9,10/2024,28/10/2024 14:09
28,00/01/1900 22:34,0,DIDI,POLLO SALVADOR,MIRAFLORES,ANULADO,22,34,10/2024,28/10/2024 22:34
28,00/01/1900 12:30,"20,81",DIDI,ENTRE BROSTERS,LINCE,ACEPTADO,12,30,10/2024,28/10/2024 12:30
28,00/01/1900 19:28,"17,42",DIDI,RICKY RINCON,MIRAFLORES,ACEPTADO,19,28,10/2024,28/10/2024 19:28
27,00/01/1900 21:22,"24,01",DIDI,ENTRE BROSTERS,AVIACION,ACEPTADO,21,22,10/2024,27/10/2024 21:22
27,00/01/1900 12:53,"8,23",DIDI,RICKY RINCON,MIRAFLORES,ACEPTADO,12,53,10/2024,27/10/2024 12:53
27,00/01/1900 12:28,"18,3",DIDI,CHIFA LATO,AVIACION,ACEPTADO,12,28,10/2024,27/10/2024 12:28
27,00/01/1900 15:07,"15,25",DIDI,PASTI PASTA,AVIACION,ACEPTADO,15,7,10/2024,27/10/2024 15:07
27,00/01/1900 21:42,"12,33",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,21,42,10/2024,27/10/2024 21:42
28,00/01/1900 13:02,"17,28",DIDI,CHIFA LATO,LINCE,ACEPTADO,13,2,10/2024,28/10/2024 13:02
27,00/01/1900 22:07,"22,01",DIDI,ENTRE BROSTERS,AVIACION,ACEPTADO,22,7,10/2024,27/10/2024 22:07
28,00/01/1900 18:44,"24,66",DIDI,CHIFA LATO,ATE,ACEPTADO,18,44,10/2024,28/10/2024 18:44
28,00/01/1900 13:22,"12,33",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,13,22,10/2024,28/10/2024 13:22
27,00/01/1900 11:22,"17,28",DIDI,CHIFA LATO,LOS OLIVOS,ACEPTADO,11,22,10/2024,27/10/2024 11:22
28,00/01/1900 16:23,"21,41",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,16,23,10/2024,28/10/2024 16:23
27,00/01/1900 17:06,"9,53",DIDI,WILL & BILL,MAGDALENA,ACEPTADO,17,6,10/2024,27/10/2024 17:06
28,00/01/1900 13:09,"9,16",DIDI,ENTRE BROSTERS,MIRAFLORES,ACEPTADO,13,9,10/2024,28/10/2024 13:09
28,00/01/1900 19:46,"12,33",DIDI,CHIFA LATO,ATE,ACEPTADO,19,46,10/2024,28/10/2024 19:46
27,00/01/1900 20:56,"14,53",DIDI,ENTRE BROSTERS,AVIACION,ACEPTADO,20,56,10/2024,27/10/2024 20:56
28,00/01/1900 18:32,"20,38",DIDI,POLLO SALVADOR,MAGDALENA,ACEPTADO,18,32,10/2024,28/10/2024 18:32
27,00/01/1900 16:50,"12,84",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,16,50,10/2024,27/10/2024 16:50
27,00/01/1900 9:39,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,9,39,10/2024,27/10/2024 9:39
27,00/01/1900 18:44,30,DIDI,WILL & BILL,MAGDALENA,ACEPTADO,18,44,10/2024,27/10/2024 18:44
28,00/01/1900 20:09,"2,84",DIDI,RICKY RINCON,MAGDALENA,ACEPTADO,20,9,10/2024,28/10/2024 20:09
28,00/01/1900 11:57,"17,85",DIDI,ENTRE BROSTERS,AVIACION,ACEPTADO,11,57,10/2024,28/10/2024 11:57
28,00/01/1900 12:51,"25,42",DIDI,PASTI PASTA,LINCE,ACEPTADO,12,51,10/2024,28/10/2024 12:51
27,00/01/1900 14:27,"22,48",DIDI,ENTRE BROSTERS,MAGDALENA,ACEPTADO,14,27,10/2024,27/10/2024 14:27
28,00/01/1900 22:08,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,22,8,10/2024,28/10/2024 22:08
27,00/01/1900 20:38,"2,84",DIDI,RICKY RINCON,MIRAFLORES,ACEPTADO,20,38,10/2024,27/10/2024 20:38
28,00/01/1900 19:53,"22,01",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,19,53,10/2024,28/10/2024 19:53
28,00/01/1900 19:21,"19,41",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,19,21,10/2024,28/10/2024 19:21
28,00/01/1900 10:48,0,DIDI,CHIFA LATO,LINCE,ANULADO,10,48,10/2024,28/10/2024 10:48
27,00/01/1900 22:27,"19,56",DIDI,ENTRE BROSTERS,MAGDALENA,ACEPTADO,22,27,10/2024,27/10/2024 22:27
27,00/01/1900 14:27,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,14,27,10/2024,27/10/2024 14:27
28,00/01/1900 18:56,"22,01",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,18,56,10/2024,28/10/2024 18:56
28,00/01/1900 23:00,"37,19",DIDI,CHIFA LATO,MIRAFLORES,ACEPTADO,23,0,10/2024,28/10/2024 23:00
28,00/01/1900 12:28,"8,97",DIDI,CHIFA LIFA,LINCE,ACEPTADO,12,28,10/2024,28/10/2024 12:28
27,00/01/1900 22:41,"22,01",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,22,41,10/2024,27/10/2024 22:41
28,00/01/1900 12:18,"24,9",DIDI,LA MECHE,MAGDALENA,ACEPTADO,12,18,10/2024,28/10/2024 12:18
27,00/01/1900 15:12,"12,33",DIDI,CHIFA LATO,ATE,ACEPTADO,15,12,10/2024,27/10/2024 15:12
28,00/01/1900 16:22,0,DIDI,ENTRE BROSTERS,LOS OLIVOS,ANULADO,16,22,10/2024,28/10/2024 16:22
27,00/01/1900 13:38,0,DIDI,ENTRE BROSTERS,AVIACION,ANULADO,13,38,10/2024,27/10/2024 13:38
27,00/01/1900 13:20,"22,01",DIDI,ENTRE BROSTERS,MIRAFLORES,ACEPTADO,13,20,10/2024,27/10/2024 13:20
28,00/01/1900 20:26,"17,28",DIDI,CHIFA LATO,LINCE,ACEPTADO,20,26,10/2024,28/10/2024 20:26
28,00/01/1900 12:57,0,DIDI,LA MECHE,AVIACION,ANULADO,12,57,10/2024,28/10/2024 12:57
27,00/01/1900 11:54,"46,01",DIDI,ENTRE BROSTERS,LINCE,ACEPTADO,11,54,10/2024,27/10/2024 11:54
28,00/01/1900 20:22,"9,16",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,20,22,10/2024,28/10/2024 20:22
27,00/01/1900 13:37,"22,01",DIDI,ENTRE BROSTERS,MIRAFLORES,ACEPTADO,13,37,10/2024,27/10/2024 13:37
28,00/01/1900 11:59,"13,45",DIDI,LA MECHE,AVIACION,ACEPTADO,11,59,10/2024,28/10/2024 11:59
27,00/01/1900 18:50,"20,38",DIDI,POLLO SALVADOR,LOS OLIVOS,ACEPTADO,18,50,10/2024,27/10/2024 18:50
27,00/01/1900 15:26,"11,96",DIDI,CHIFA LIFA,ATE,ACEPTADO,15,26,10/2024,27/10/2024 15:26
28,00/01/1900 14:34,"14,46",DIDI,LA MECHE,MAGDALENA,ACEPTADO,14,34,10/2024,28/10/2024 14:34
28,00/01/1900 19:22,"9,23",DIDI,ENTRE BROSTERS,MAGDALENA,ACEPTADO,19,22,10/2024,28/10/2024 19:22
28,00/01/1900 15:11,"2,58",DIDI,WILL & BILL,MAGDALENA,ACEPTADO,15,11,10/2024,28/10/2024 15:11
28,00/01/1900 19:30,"16,15",DIDI,LA MECHE,MIRAFLORES,ACEPTADO,19,30,10/2024,28/10/2024 19:30
27,00/01/1900 14:09,"24,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,14,9,10/2024,27/10/2024 14:09
28,00/01/1900 20:44,"26,48",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,20,44,10/2024,28/10/2024 20:44
27,00/01/1900 11:44,"14,53",DIDI,ENTRE BROSTERS,LINCE,ACEPTADO,11,44,10/2024,27/10/2024 11:44
28,00/01/1900 22:03,"29,61",DIDI,POLLO SALVADOR,MIRAFLORES,ACEPTADO,22,3,10/2024,28/10/2024 22:03
27,00/01/1900 14:56,"26,65",DIDI,LA MECHE,MAGDALENA,ACEPTADO,14,56,10/2024,27/10/2024 14:56
28,00/01/1900 20:24,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,20,24,10/2024,28/10/2024 20:24
27,00/01/1900 16:11,"5,4",DIDI,CARRITO SANGUCHERO,MIRAFLORES,ACEPTADO,16,11,10/2024,27/10/2024 16:11
27,00/01/1900 12:26,"22,01",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,12,26,10/2024,27/10/2024 12:26
28,00/01/1900 12:16,"22,01",DIDI,ENTRE BROSTERS,LINCE,ACEPTADO,12,16,10/2024,28/10/2024 12:16
27,00/01/1900 15:22,"22,01",DIDI,ENTRE BROSTERS,LINCE,ACEPTADO,15,22,10/2024,27/10/2024 15:22
28,00/01/1900 21:18,"12,33",DIDI,CHIFA LATO,AVIACION,ACEPTADO,21,18,10/2024,28/10/2024 21:18
27,00/01/1900 12:43,"22,01",DIDI,ENTRE BROSTERS,ATE,ACEPTADO,12,43,10/2024,27/10/2024 12:43
28,00/01/1900 22:18,"18,85",DIDI,POKE & FRIEND,LINCE,ACEPTADO,22,18,10/2024,28/10/2024 22:18
27,00/01/1900 15:19,0,DIDI,ENTRE BROSTERS,LOS OLIVOS,ANULADO,15,19,10/2024,27/10/2024 15:19
28,00/01/1900 12:22,"11,95",DIDI,JUJU,MAGDALENA,ACEPTADO,12,22,10/2024,28/10/2024 12:22
27,00/01/1900 11:06,"12,33",DIDI,CHIFA LATO,LINCE,ACEPTADO,11,6,10/2024,27/10/2024 11:06
28,00/01/1900 14:11,"12,33",DIDI,CHIFA LATO,LINCE,ACEPTADO,14,11,10/2024,28/10/2024 14:11
27,00/01/1900 13:34,"46,02",DIDI,ENTRE BROSTERS,LINCE,ACEPTADO,13,34,10/2024,27/10/2024 13:34
28,00/01/1900 21:59,"23,51",DIDI,MAMA ROSITA,LINCE,ACEPTADO,21,59,10/2024,28/10/2024 21:59
28,00/01/1900 11:19,"22,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,11,19,10/2024,28/10/2024 11:19
27,00/01/1900 18:59,"7,47",DIDI,CHIFA LATO,ATE,ACEPTADO,18,59,10/2024,27/10/2024 18:59
27,00/01/1900 20:07,"5,97",DIDI,CHIFA LATO,ATE,ACEPTADO,20,7,10/2024,27/10/2024 20:07
27,00/01/1900 14:40,"38,99",DIDI,CHIFA LATO,LINCE,ACEPTADO,14,40,10/2024,27/10/2024 14:40
27,00/01/1900 14:42,"13,82",DIDI,MAMA ROSITA,ATE,ACEPTADO,14,42,10/2024,27/10/2024 14:42
28,00/01/1900 18:06,"5,4",DIDI,CARRITO SANGUCHERO,MAGDALENA,ACEPTADO,18,6,10/2024,28/10/2024 18:06
27,00/01/1900 15:09,"26,64",DIDI,CHIFA LIFA,MAGDALENA,ACEPTADO,15,9,10/2024,27/10/2024 15:09
27,00/01/1900 22:55,"24,01",DIDI,ENTRE BROSTERS,LOS OLIVOS,ACEPTADO,22,55,10/2024,27/10/2024 22:55
27,00/01/1900 20:02,"12,33",DIDI,CHIFA LATO,LINCE,ACEPTADO,20,2,10/2024,27/10/2024 20:02
27,00/01/1900 14:34,9,DIDI,CARRITO SANGUCHERO,AVIACION,ACEPTADO,14,34,10/2024,27/10/2024 14:34
28,00/01/1900 20:37,0,DIDI,CHIFA LATO,LOS OLIVOS,ANULADO,20,37,10/2024,28/10/2024 20:37
28,00/01/1900 8:39,"6,97",DIDI,BRIOCHE,AVIACION,ACEPTADO,8,39,10/2024,28/10/2024 8:39
27,00/01/1900 12:07,"5,97",DIDI,CHIFA LATO,ATE,ACEPTADO,12,7,10/2024,27/10/2024 12:07
